City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Ilulissat,GL,2020-09-02 08:24:43,69.22,-51.1,39.2,80,98,9.17
305,Balyaga,RU,2020-09-02 08:24:43,51.15,108.92,69.28,42,17,5.41
306,Terrace,CA,2020-09-02 08:24:43,54.52,-128.6,55.4,93,75,5.82
307,Vestmanna,FO,2020-09-02 08:24:43,62.16,-7.17,53.6,100,90,21.92
308,Pavlodar,KZ,2020-09-02 08:24:44,52.3,76.95,87.8,27,0,13.42
309,Hami,CN,2020-09-02 08:24:44,42.8,93.45,92.21,10,75,4.92
310,Ankazoabo,MG,2020-09-02 08:24:44,-22.28,44.52,82.56,41,3,10.54
311,Black River,JM,2020-09-02 08:24:44,18.03,-77.85,80.6,83,40,2.24
312,Beisfjord,NO,2020-09-02 08:24:44,68.38,17.6,55.4,76,24,14.99
313,Geesthacht,DE,2020-09-02 08:24:45,53.43,10.37,60.01,67,99,7.02
314,Talakan,RU,2020-09-02 08:24:45,50.32,130.37,69.62,85,0,5.44
315,Xuddur,SO,2020-09-02 08:24:45,4.12,43.89,85.62,36,0,18.92
316,Mutare,ZW,2020-09-02 08:24:45,-18.97,32.67,59.22,77,99,6.71
317,Kupang,ID,2020-09-02 08:20:18,-10.17,123.58,87.8,58,20,9.17
318,Tunceli,TR,2020-09-02 08:24:46,39.11,39.55,89.6,22,75,10.29
319,Fortuna,US,2020-09-02 08:24:46,40.6,-124.16,57.0,100,90,3.36
320,Khorixas,NA,2020-09-02 08:24:46,-20.37,14.97,70.39,18,0,4.36
321,Chihuahua,MX,2020-09-02 08:21:35,28.5,-106.0,69.01,86,100,1.99
322,Sao Filipe,CV,2020-09-02 08:24:47,14.9,-24.5,76.24,79,84,9.06
323,Ocampo,MX,2020-09-02 08:24:47,21.65,-101.5,57.13,86,2,1.19
324,Lazaro Cardenas,MX,2020-09-02 08:24:47,17.96,-102.2,76.12,82,0,3.89
325,Alanya,TR,2020-09-02 08:24:47,36.54,32.0,89.6,66,0,2.24
326,Tabuk,PH,2020-09-02 08:23:22,17.42,121.44,87.42,69,64,2.15
327,Severo-Kurilsk,RU,2020-09-02 08:24:48,50.68,156.12,53.46,81,83,7.07
328,Ratnagiri,IN,2020-09-02 08:24:48,16.98,73.3,84.31,73,100,9.95
329,Panara,IN,2020-09-02 08:24:48,22.07,78.55,82.17,70,100,7.38
330,Honningsvag,NO,2020-09-02 08:24:48,70.98,25.97,51.8,76,16,12.75
331,San Quintin,MX,2020-09-02 08:24:49,30.48,-115.95,68.22,83,0,8.9
332,Sorland,NO,2020-09-02 08:24:49,67.67,12.69,55.4,82,75,20.8
333,Ovalle,CL,2020-09-02 08:21:44,-30.6,-71.2,44.46,83,0,0.13
334,Port Augusta,AU,2020-09-02 08:24:49,-32.5,137.77,73.4,23,0,13.87
335,Sabha,LY,2020-09-02 08:24:49,27.04,14.43,93.92,10,0,14.27
336,Hudson Bay,CA,2020-09-02 08:24:50,52.85,-102.38,46.2,94,0,7.23
337,Koungou,YT,2020-09-02 08:24:50,-12.73,45.2,82.4,61,40,17.22
338,Moindou,NC,2020-09-02 08:24:50,-21.69,165.68,66.2,63,3,6.93
339,Kuminskiy,RU,2020-09-02 08:24:50,58.67,66.57,54.19,96,100,6.17
340,Jacareacanga,BR,2020-09-02 08:24:51,-6.22,-57.75,71.58,79,0,0.81
341,Tayu,ID,2020-09-02 08:24:51,-6.54,111.05,88.66,54,100,8.52
342,Hamilton,US,2020-09-02 08:24:51,39.18,-84.53,75.99,94,20,3.36
343,Sola,VU,2020-09-02 08:24:51,-13.88,167.55,78.4,86,100,27.58
344,Lagunas,PE,2020-09-02 08:24:52,-5.23,-75.68,70.52,96,51,2.04
345,Tautira,PF,2020-09-02 08:24:52,-17.73,-149.15,78.8,69,75,6.93
346,Berlevag,NO,2020-09-02 08:24:52,70.86,29.09,55.4,71,74,5.82
347,Egvekinot,RU,2020-09-02 08:24:52,66.32,-179.17,40.14,71,82,2.3
348,Sao Miguel Do Araguaia,BR,2020-09-02 08:24:52,-13.28,-50.16,70.23,29,0,7.52
349,Aklavik,CA,2020-09-02 08:24:53,68.22,-135.01,46.4,100,90,4.7
350,Khatanga,RU,2020-09-02 08:24:08,71.97,102.5,57.16,52,9,15.08
351,Maine-Soroa,NE,2020-09-02 08:24:53,13.21,12.02,83.32,63,66,11.18
352,Yar-Sale,RU,2020-09-02 08:24:37,66.83,70.83,49.12,80,100,8.39
353,Tevaitoa,PF,2020-09-02 08:24:53,-16.78,-151.5,79.32,74,26,21.05
354,Anadyr,RU,2020-09-02 08:24:54,64.75,177.48,41.0,86,40,4.47
355,Qaqortoq,GL,2020-09-02 08:24:54,60.72,-46.03,50.0,21,0,3.36
356,Miloslavskoye,RU,2020-09-02 08:20:08,53.58,39.44,64.65,67,0,12.75
357,Rustenburg,ZA,2020-09-02 08:24:54,-25.67,27.24,55.8,69,100,12.24
358,Poum,NC,2020-09-02 08:24:54,-20.23,164.02,71.04,71,57,19.77
359,Kimovsk,RU,2020-09-02 08:24:55,53.97,38.53,62.53,72,17,12.8
360,Batticaloa,LK,2020-09-02 08:24:55,7.71,81.69,83.43,66,100,3.56
361,Pacific Grove,US,2020-09-02 08:22:11,36.62,-121.92,60.01,92,14,2.19
362,Suining,CN,2020-09-02 08:24:55,30.51,105.57,88.57,52,9,6.82
363,Manga,BF,2020-09-02 08:24:55,11.66,-1.07,75.02,89,88,10.18
364,Longyearbyen,SJ,2020-09-02 08:24:55,78.22,15.64,41.0,81,75,5.82
365,Maldonado,UY,2020-09-02 08:21:56,-34.67,-54.92,50.0,87,90,13.87
366,Jumla,NP,2020-09-02 08:24:56,29.27,82.18,77.0,97,83,4.99
367,Kamenka,RU,2020-09-02 08:24:56,51.32,42.77,87.01,29,0,5.3
368,Tuy Hoa,VN,2020-09-02 08:24:56,13.08,109.3,86.92,72,37,5.28
369,Maniitsoq,GL,2020-09-02 08:24:57,65.42,-52.9,41.49,68,97,6.51
370,Aquiraz,BR,2020-09-02 08:24:57,-3.9,-38.39,77.0,78,40,8.05
371,Saint-Georges,GD,2020-09-02 08:24:57,12.06,-61.75,82.4,83,20,13.87
372,Tura,IN,2020-09-02 08:24:57,25.52,90.22,83.26,86,44,2.73
373,Iberia,US,2020-09-02 08:24:58,29.95,-91.75,80.6,94,1,6.93
374,Sokoto,NG,2020-09-02 08:24:58,13.06,5.24,78.67,78,100,8.55
375,Manhattan,US,2020-09-02 08:20:02,40.78,-73.97,71.01,88,90,3.36
376,Marechal Candido Rondon,BR,2020-09-02 08:23:12,-24.56,-54.06,67.53,76,0,12.86
377,Galle,LK,2020-09-02 08:22:11,6.04,80.22,78.31,85,100,12.91
378,Sitka,US,2020-09-02 08:24:58,57.05,-135.33,55.4,87,90,6.93
379,Katangli,RU,2020-09-02 08:24:59,51.71,143.23,64.51,91,99,9.26
380,Sao Joao Da Barra,BR,2020-09-02 08:24:59,-21.64,-41.05,71.58,85,87,3.91
381,Bulnes,CL,2020-09-02 08:24:59,-36.74,-72.3,48.2,100,20,2.24
382,Nongstoin,IN,2020-09-02 08:24:59,25.52,91.27,74.89,89,70,4.59
383,Walvis Bay,NA,2020-09-02 08:24:59,-22.96,14.51,55.99,62,0,1.12
384,Hay River,CA,2020-09-02 08:25:00,60.82,-115.8,42.8,93,40,5.75
385,Boddam,GB,2020-09-02 08:25:00,57.47,-1.78,57.99,87,90,21.92
386,Broome,US,2020-09-02 08:25:00,42.25,-75.83,68.0,88,90,10.29
387,Pincher Creek,CA,2020-09-02 08:20:11,49.48,-113.95,66.2,45,100,18.34
388,Olafsvik,IS,2020-09-02 08:25:00,64.89,-23.71,49.82,85,100,15.61
389,Bilma,NE,2020-09-02 08:25:01,18.69,12.92,93.13,33,40,10.16
390,Coquimbo,CL,2020-09-02 08:25:01,-29.95,-71.34,46.4,75,0,5.82
391,Mucuri,BR,2020-09-02 08:25:01,-18.09,-39.55,72.05,81,60,11.68
392,Rzhev,RU,2020-09-02 08:25:01,56.26,34.33,57.22,79,72,9.57
393,Islamkot,PK,2020-09-02 08:25:01,24.7,70.18,91.18,49,2,10.85
394,Arlit,NE,2020-09-02 08:21:05,18.74,7.39,89.33,43,4,4.81
395,Yulara,AU,2020-09-02 08:25:02,-25.24,130.99,89.6,7,0,17.22
396,Boguchany,RU,2020-09-02 08:25:02,58.38,97.45,56.98,82,100,11.07
397,Cam Ranh,VN,2020-09-02 08:25:02,11.92,109.16,93.2,63,20,11.41
398,Vilyuysk,RU,2020-09-02 08:25:03,63.76,121.62,62.91,49,27,3.18
399,Waddan,LY,2020-09-02 08:25:03,29.16,16.14,83.88,30,0,2.19
400,Zwedru,LR,2020-09-02 08:25:03,6.07,-8.13,71.1,94,100,2.08
401,Beringovskiy,RU,2020-09-02 08:25:03,63.05,179.32,47.01,69,86,5.75
402,Ouahigouya,BF,2020-09-02 08:25:04,13.58,-2.42,77.04,81,100,13.24
403,Aykhal,RU,2020-09-02 08:25:04,66.0,111.5,48.2,81,90,13.42
404,Santa Cruz Del Norte,CU,2020-09-02 08:25:04,23.15,-81.92,78.8,94,5,4.7
405,Baculin,PH,2020-09-02 08:25:04,7.45,126.58,84.58,71,50,3.96
406,Tulsipur,NP,2020-09-02 08:25:05,28.13,82.3,86.04,66,52,6.22
407,Buala,SB,2020-09-02 08:25:05,-8.14,159.59,81.09,79,2,7.29
408,Makasar,ID,2020-09-02 08:22:13,-5.14,119.42,89.6,59,20,9.17
409,Minab,IR,2020-09-02 08:25:05,27.15,57.08,109.4,8,0,2.24
410,Chadiza,ZM,2020-09-02 08:25:06,-14.07,32.44,71.33,52,60,11.52
411,Inuvik,CA,2020-09-02 08:25:06,68.35,-133.72,46.4,100,90,4.7
412,Phan Thiet,VN,2020-09-02 08:25:06,10.93,108.1,86.94,68,100,10.6
413,Soyo,AO,2020-09-02 08:25:06,-6.13,12.37,73.4,83,75,4.7
414,Flinders,AU,2020-09-02 08:25:06,-34.58,150.86,66.0,66,76,1.01
415,Auka,HN,2020-09-02 08:25:07,14.93,-83.83,75.99,88,100,4.05
416,Hambantota,LK,2020-09-02 08:25:07,6.12,81.12,82.4,88,75,8.05
417,Helong,CN,2020-09-02 08:25:07,42.54,129.0,70.03,87,100,2.91
418,Horsham,GB,2020-09-02 08:25:07,51.06,-0.33,59.0,82,47,1.12
419,Esperance,AU,2020-09-02 08:25:08,-33.87,121.9,62.6,51,51,24.16
420,Valparaiso,CL,2020-09-02 08:22:29,-33.04,-71.63,44.6,93,90,2.24
421,Hastings,GB,2020-09-02 08:25:08,50.86,0.57,60.01,93,20,3.36
422,Tongliao,CN,2020-09-02 08:25:08,43.61,122.27,76.89,41,37,4.18
423,Coihaique,CL,2020-09-02 08:22:31,-45.58,-72.07,30.2,100,76,2.24
424,Itoman,JP,2020-09-02 08:25:08,26.12,127.67,86.0,84,75,17.22
425,Arvika,SE,2020-09-02 08:25:09,59.66,12.59,57.99,87,0,6.93
426,Aksarka,RU,2020-09-02 08:25:09,66.56,67.8,54.27,59,67,16.96
427,Ewa Beach,US,2020-09-02 08:25:09,21.32,-158.01,80.6,65,75,4.7
428,Roquetas De Mar,ES,2020-09-02 08:25:09,36.76,-2.61,78.8,54,0,4.7
429,Mount Isa,AU,2020-09-02 08:25:10,-20.73,139.5,86.0,17,97,6.93
430,Jalu,LY,2020-09-02 08:25:10,29.03,21.55,91.56,23,0,6.55
431,Rodekro,DK,2020-09-02 08:25:10,55.07,9.32,63.0,82,40,5.82
432,Chegdomyn,RU,2020-09-02 08:25:10,51.12,133.02,68.36,85,0,4.43
433,Zilair,RU,2020-09-02 08:25:11,52.23,57.44,78.91,37,0,14.05
434,Presidencia Roque Saenz Pena,AR,2020-09-02 08:25:11,-26.79,-60.44,50.58,89,100,7.25
435,Nuevitas,CU,2020-09-02 08:25:11,21.55,-77.26,78.8,94,5,11.41
436,Pueblo Nuevo,MX,2020-09-02 08:25:11,23.38,-105.38,59.7,100,78,1.57
437,Hobyo,SO,2020-09-02 08:25:12,5.35,48.53,85.19,58,7,24.63
438,Baherden,TM,2020-09-02 08:25:12,38.44,57.43,91.78,11,0,12.06
439,Aksu,CN,2020-09-02 08:25:12,41.12,80.26,90.61,13,89,3.87
440,Point Fortin,TT,2020-09-02 08:22:40,10.18,-61.68,77.0,85,9,12.88
441,Barcelos,PT,2020-09-02 08:25:12,41.54,-8.62,73.0,77,0,4.12
442,Shu,KZ,2020-09-02 08:25:13,43.6,73.76,94.06,18,2,4.16
443,Alice Springs,AU,2020-09-02 08:23:28,-23.7,133.88,89.6,8,0,11.41
444,Encarnacion,PY,2020-09-02 08:24:37,-27.33,-55.9,64.54,95,69,2.04
445,Vega De Alatorre,MX,2020-09-02 08:25:13,20.03,-96.63,80.33,70,0,11.07
446,Honiara,SB,2020-09-02 08:23:53,-9.43,159.95,82.4,74,20,9.17
447,Aurdal,NO,2020-09-02 08:25:13,60.92,9.42,51.01,73,34,4.68
448,Normandin,CA,2020-09-02 08:25:14,48.83,-72.53,66.2,82,75,16.11
449,Rush,IE,2020-09-02 08:25:14,53.52,-6.09,55.99,93,75,8.05
450,Murdochville,CA,2020-09-02 08:25:14,48.96,-65.5,52.07,92,100,8.61
451,Ginir,ET,2020-09-02 08:25:14,7.13,40.7,66.07,69,65,12.12
452,Ulaanbaatar,MN,2020-09-02 08:25:14,47.91,106.88,66.2,45,40,6.71
453,Porto Novo,BJ,2020-09-02 08:25:15,6.5,2.6,77.0,94,40,10.29
454,Chapais,CA,2020-09-02 08:25:15,49.78,-74.85,60.8,100,90,8.05
455,Berezovyy,RU,2020-09-02 08:25:15,51.67,135.7,66.72,83,84,2.44
456,Moose Factory,CA,2020-09-02 08:25:15,51.26,-80.61,55.4,76,1,8.05
457,Kavieng,PG,2020-09-02 08:25:16,-2.57,150.8,83.61,69,36,5.06
458,Monrovia,LR,2020-09-02 08:25:16,6.3,-10.8,75.2,100,75,8.75
459,Beloha,MG,2020-09-02 08:25:16,-25.17,45.05,66.56,66,97,15.3
460,Beyneu,KZ,2020-09-02 08:25:16,45.32,55.2,96.75,11,0,13.42
461,Big Rapids,US,2020-09-02 08:21:59,43.7,-85.48,69.8,88,90,8.05
462,Batagay-Alyta,RU,2020-09-02 08:25:17,67.8,130.41,52.83,54,80,7.7
463,Palmas,BR,2020-09-02 08:25:17,-10.21,-48.36,80.6,65,15,8.05
464,Eyl,SO,2020-09-02 08:25:17,7.98,49.82,91.63,42,2,23.64
465,Puerto Plata,DO,2020-09-02 08:25:17,19.79,-70.69,77.0,94,75,3.36
466,Newport,GB,2020-09-02 08:25:17,51.59,-3.0,61.0,96,93,9.48
467,Kosino,RU,2020-09-02 08:25:18,58.41,51.28,55.65,55,7,12.86
468,Verkhnevilyuysk,RU,2020-09-02 08:25:18,63.45,120.32,63.14,53,87,3.65
469,Ilo,PE,2020-09-02 08:25:18,-17.64,-71.34,58.1,80,48,10.65
470,Havre-Saint-Pierre,CA,2020-09-02 08:25:18,50.23,-63.6,51.8,87,90,9.17
471,Paamiut,GL,2020-09-02 08:25:18,61.99,-49.67,42.42,63,0,12.93
472,Gilgit,PK,2020-09-02 08:25:19,35.92,74.31,82.49,31,95,3.74
473,Lavrentiya,RU,2020-09-02 08:25:19,65.58,-171.0,41.16,81,100,9.17
474,Campbell River,CA,2020-09-02 08:25:19,50.02,-125.24,60.8,93,75,0.72
475,Bathsheba,BB,2020-09-02 08:25:19,13.22,-59.52,80.6,78,40,4.7
476,Lilongwe,MW,2020-09-02 08:25:20,-13.97,33.79,71.6,49,40,16.11
477,Bell Ville,AR,2020-09-02 08:25:20,-32.63,-62.69,44.01,98,100,8.99
478,Bahia Blanca,AR,2020-09-02 08:25:20,-38.72,-62.27,40.48,71,59,5.82
479,Naqadeh,IR,2020-09-02 08:25:20,36.96,45.39,89.1,16,9,2.77
480,La Pintada,CO,2020-09-02 08:25:20,5.75,-75.61,57.2,100,90,2.24
481,Gornopravdinsk,RU,2020-09-02 08:25:21,60.05,69.9,58.6,69,98,7.94
482,Jardim,BR,2020-09-02 08:25:21,-21.48,-56.14,66.96,77,0,7.09
483,Asyut,EG,2020-09-02 08:22:44,27.18,31.18,97.02,14,0,5.12
484,Namatanai,PG,2020-09-02 08:25:21,-3.67,152.43,81.79,74,98,4.54
485,Wanaka,NZ,2020-09-02 08:25:22,-44.7,169.15,39.99,70,40,1.99
486,Gamba,GA,2020-09-02 08:25:22,-2.65,10.0,74.64,80,100,4.68
487,Sterling,US,2020-09-02 08:25:22,39.01,-77.43,73.4,94,90,4.7
488,Bud,US,2020-09-02 08:25:22,39.45,-86.18,72.0,98,100,6.85
489,Okhotsk,RU,2020-09-02 08:25:22,59.38,143.3,55.17,82,99,9.37
490,Rumphi,MW,2020-09-02 08:25:23,-11.02,33.86,76.37,39,48,11.05
491,Gucheng,CN,2020-09-02 08:25:23,35.91,111.32,83.98,23,0,15.88
492,Oranjestad,AW,2020-09-02 08:25:23,12.52,-70.03,82.4,83,40,10.29
493,Bielsk Podlaski,PL,2020-09-02 08:25:23,52.77,23.19,64.99,100,92,10.33
494,Nanga Eboko,CM,2020-09-02 08:25:24,4.68,12.37,72.84,82,98,3.98
495,Zhigansk,RU,2020-09-02 08:25:24,66.77,123.37,56.61,65,39,7.18
496,Zarubino,RU,2020-09-02 08:25:24,42.63,131.09,65.91,97,100,8.72
497,Bay Roberts,CA,2020-09-02 08:25:24,47.6,-53.26,50.0,97,0,1.01
498,Mbaiki,CF,2020-09-02 08:25:24,3.87,17.99,74.8,79,100,1.86
499,Ekibastuz,KZ,2020-09-02 08:25:25,51.67,75.37,86.61,26,0,11.68
500,Bubaque,GW,2020-09-02 08:25:25,11.28,-15.83,78.89,83,100,18.63
501,Kimberley,ZA,2020-09-02 08:25:25,-28.73,24.76,60.8,72,90,19.46
502,Chipinge,ZW,2020-09-02 08:25:25,-20.19,32.62,57.22,83,99,8.01
503,Dondo,MZ,2020-09-02 08:25:26,-19.61,34.74,69.8,94,90,12.75
504,Bogorodskoye,RU,2020-09-02 08:25:26,56.55,37.88,61.59,63,9,8.72
505,Tumpat,MY,2020-09-02 08:25:26,6.2,102.17,89.6,70,40,8.05
506,Gimli,CA,2020-09-02 08:25:26,50.63,-96.99,54.0,100,1,15.17
507,Staraya Toropa,RU,2020-09-02 08:25:26,56.28,31.67,58.03,85,86,11.7
508,Sibolga,ID,2020-09-02 08:25:27,1.74,98.78,84.22,71,99,4.59
509,Port Macquarie,AU,2020-09-02 08:25:27,-31.43,152.92,66.0,81,99,3.0
510,Talaya,RU,2020-09-02 08:25:27,61.38,152.75,47.86,78,90,9.86
511,Harsud,IN,2020-09-02 08:25:27,22.1,76.73,86.81,66,99,4.03
512,Oranjemund,NA,2020-09-02 08:25:28,-28.55,16.43,58.71,46,0,7.94
513,Poli,TZ,2020-09-02 08:21:10,-3.33,36.8,68.09,45,0,11.16
514,Krasnoselkup,RU,2020-09-02 08:25:28,65.7,82.47,62.2,47,0,13.67
515,Suffolk,US,2020-09-02 08:25:28,40.87,-72.8,69.01,94,90,5.82
516,Brae,GB,2020-09-02 08:25:28,60.4,-1.35,57.2,87,20,23.04
517,Araceli,PH,2020-09-02 08:25:29,10.55,119.99,85.66,66,82,5.77
518,Rio Grande,BR,2020-09-02 08:23:45,-32.03,-52.1,55.0,99,100,11.01
519,Colac,AU,2020-09-02 08:25:29,-38.33,143.58,57.99,87,98,7.02
520,Marawi,PH,2020-09-02 08:25:29,8.0,124.29,84.0,77,99,1.01
521,Kattivakkam,IN,2020-09-02 08:25:29,13.22,80.32,87.8,62,90,6.93
522,Shaoxing,CN,2020-09-02 08:25:30,30.01,120.57,91.4,55,75,13.42
523,Candido De Abreu,BR,2020-09-02 08:25:30,-24.57,-51.33,59.7,86,2,4.94
524,Mogadishu,SO,2020-09-02 08:25:30,2.04,45.34,80.6,69,75,17.22
525,Vila Velha,BR,2020-09-02 08:25:30,-20.33,-40.29,70.0,94,75,2.39
526,Verkhnyaya Maksakovka,RU,2020-09-02 08:25:30,61.63,50.97,57.2,67,20,8.95
527,Talara,PE,2020-09-02 08:25:31,-4.58,-81.27,61.66,83,44,18.92
528,San Jose,US,2020-09-02 08:22:04,37.34,-121.89,61.0,87,90,3.36
529,Haines Junction,CA,2020-09-02 08:25:31,60.75,-137.51,42.06,84,90,2.8
530,Starosubkhangulovo,RU,2020-09-02 08:25:31,53.1,57.44,78.1,44,0,14.61
531,Pasighat,IN,2020-09-02 08:25:32,28.07,95.33,93.69,49,2,3.87
532,Talaja,IN,2020-09-02 08:25:32,21.35,72.05,87.3,62,41,1.9
533,Mangan,IN,2020-09-02 08:25:32,27.52,88.53,84.83,55,82,4.61
534,Zhanakorgan,KZ,2020-09-02 08:25:32,43.91,67.25,93.24,13,0,5.06
535,Dawei,MM,2020-09-02 08:25:33,14.08,98.2,87.04,67,25,4.68
536,Saint-Leu,RE,2020-09-02 08:25:33,-21.15,55.28,77.0,61,0,12.75
537,Terrace Bay,CA,2020-09-02 08:25:33,48.78,-87.1,57.88,82,100,19.37
538,Katherine,AU,2020-09-02 08:25:33,-14.47,132.27,96.8,19,50,6.93
539,Atar,MR,2020-09-02 08:25:34,20.52,-13.05,90.19,42,0,7.9
540,Norsup,VU,2020-09-02 08:25:34,-16.07,167.38,74.44,80,100,14.56
541,Guerrero Negro,MX,2020-09-02 08:25:35,27.98,-114.06,71.71,79,0,8.75
542,Barahona,DO,2020-09-02 08:25:35,18.21,-71.1,79.88,76,44,1.21
543,Udachnyy,RU,2020-09-02 08:25:35,66.42,112.4,48.2,81,90,13.42
544,Salinas,US,2020-09-02 08:25:36,36.68,-121.66,64.4,82,90,5.82
545,Kinkala,CG,2020-09-02 08:25:36,-4.36,14.76,75.2,78,20,4.7
546,Tamasane,BW,2020-09-02 08:25:36,-22.42,27.4,57.2,87,90,14.99
547,Belmonte,BR,2020-09-02 08:25:36,-15.86,-38.88,68.0,88,75,4.7
548,Saint-Pierre,RE,2020-09-02 08:25:36,-21.34,55.48,77.0,61,0,12.75
549,Chernyshevskiy,RU,2020-09-02 08:25:37,63.01,112.47,55.89,86,100,11.32
550,Ukiah,US,2020-09-02 08:25:37,39.15,-123.21,60.8,77,90,4.7
551,Great Falls,US,2020-09-02 08:25:37,47.5,-111.3,66.2,39,1,14.99
552,Merauke,ID,2020-09-02 08:25:38,-8.47,140.33,80.53,76,97,15.93
553,Havoysund,NO,2020-09-02 08:25:38,71.0,24.66,53.6,76,100,12.75
554,Payo,ID,2020-09-02 08:25:38,-3.75,103.64,94.73,38,40,6.15
555,Luocheng,CN,2020-09-02 08:25:39,29.38,104.03,86.4,56,33,3.69
556,Massakory,TD,2020-09-02 08:25:39,13.0,15.73,83.61,65,100,6.71
